Mes;Animales vivos;Carnes y despojos comestibles;Pescados y crustáceos, moluscos e invertebrados acuáticos;Leche y productos lácteos, huevos, miel;Demás productos de origen animal;Plantas vivas y productos de la floricultura;Legumbres y hortalizas, plantas, raíces y tubérculos;Frutos comestibles, cortezas de agrios o melones;Café, té, yerba mate y especias;Cereales;Productos de molinería, malta, almidón y fécula;Semillas y frutos oleaginosos, forrajes;Gomas, resinas, y demás jugos y extractos vegetales;Materias trenzables y demás productos vegetales;Grasas y aceites animales o vegetales;Preparaciones de carne, pescado, crustáceos, moluscos;Azúcares y artículos confitería;Cacao y sus preparaciones;Preparaciones a base de cereal, harina, leche; pastelería;Preparaciones de legumbres u hortalizas, frutos, otras;Preparaciones alimenticias diversas;Bebidas, líquidos alcohólicos y vinagre ;Residuos industrias alimentarias. Alimentos para animales;Tabaco, sucedáneos del tabaco elaborados;Sal; azufre; tierras y piedras; yesos, cales y cementos;Minerales, escorias y cenizas;Combustibles y aceites minerales y sus productos;Productos químicos inorgánicos;Productos químicos orgánicos;Productos farmacéuticos;Abonos;Extractos curtientes, pinturas, tintas;Aceites esenciales, perfumería, cosméticos;Jabones, ceras artificiales, pastas;Materias albuminoideas, colas;Pólvoras, explosivos, fósforos;Productos fotográficos, cinematográficos;Productos diversos de las industrias químicas;Materias plásticas y manufacturas;Caucho y manufacturas;Pieles y cueros;Manufacturas de cuero, artículos de viaje, bolsos;Peletería y confecciones;Madera, carbón vegetal y manufacturas de madera;Corcho y sus manufacturas;Manufactura de espartería y cestería;Pastas de madera, desperdicios de papel o cartón;Papel, cartón y sus manufacturas;Productos editoriales, prensa, textos;Seda;Lana y pelo fino u ordinario; hilados y tejidos de crin;Algodón;Demás fibras vegetales, hilados de papel;Filamentos sintéticos o artificiales;Fibras sintéticas o artificiales discontinuas;Guata, fieltro y telas sin tejer; cordeles ,cuerdas, cordajes;Alfombras y materias textiles;Tejidos especiales, superficies textiles con pelo;Tejidos impregnados, recubiertos;Tejidos de punto;Prendas y complementos de vestir, de punto;Prendas y complementos de vestir, excepto de punto;Demás artículos textiles confeccionados;Calzado, botines, artículos análogos y partes;Artículos de sombrerería y partes;Paraguas, bastones, látigos y sus partes;Plumas, flores artificiales; manufactura de cabellos;Manufacturas de piedra, yeso, cemento, mica y análogas;Productos cerámicos;Vidrio y manufacturas;Perlas finas, piedras y metales preciosos;Fundición, hierro y acero;Manufactura de fundición, de hierro o acero;Cobre y sus manufacturas;Níquel y sus manufacturas;Aluminio y sus manufacturas;Plomo y manufacturas;Zinc y manufacturas;Estaño y manufacturas;Demás metales comunes, "cermets" y manufacturas;Herramientas y útiles, cuchillería y cubiertos;Manufacturas diversas de metales comunes;Reactores nucleares, calderas, máquinas y partes;Aparatos y material eléctrico, de grabación o imagen;Vehículos y material para vía férrea, aparatos de señalización;Vehículos automóviles, tractores, ciclos, partes y accesorios;Navegación aérea o espacial;Navegación marítima o fluvial;Instrumentos y aparatos de óptica, fotografía, cinematografía;Relojería;Instrumentos de música, partes y accesorios;Armas y municiones, sus partes y accesorios;Muebles;Juguetes, artículos para recreo, deporte; partes y accesorios;Manufacturas diversas;Objetos de arte, de colección o de antigüedad;Disposiciones de tratamiento especial;Total exportaciones
julio-18;129;8.869;11.770;2.367;2.858;144.332;2.195;84.023;166.218;12;4.760;3.697;93;55;40.374;2.032;33.144;6.388;11.535;8.686;22.404;3.859;4.495;5.718;1.402;512;2.177.571;10.253;15.448;28.236;5.751;9.413;40.604;17.826;4.018;0;7;34.438;136.926;8.807;5.472;5.420;792;4.724;21;31;103;24.505;4.271;10;1;2.123;423;5.603;1.538;1.042;122;2.278;3.607;4.990;14.040;24.494;4.894;3.252;345;19;1;4.419;8.662;13.812;131.773;71.626;16.171;26.366;30;29.246;565;61;10;138;4.968;3.091;36.756;38.682;155;31.718;492;345;9.867;28;23;974;11.001;1.905;12.445;9;1.370; 3.632.055 
agosto-18;644;8.151;12.809;1.543;3.674;100.554;1.805;101.137;213.792;23;7.504;2.948;29;25;59.077;2.837;40.729;9.894;10.873;8.172;28.928;3.029;3.089;2.669;1.353;21.887;2.136.911;9.663;12.133;30.364;4.318;8.399;45.227;13.442;3.211;0;25;37.266;139.923;7.020;5.729;4.628;654;4.305;37;19;117;20.091;6.490;0;0;2.405;274;5.165;1.512;922;388;2.098;3.358;5.590;12.888;22.235;6.201;2.564;495;4;1;4.124;13.409;21.784;128.109;57.718;25.044;16.448;10;29.123;605;10;0;77;3.736;2.837;33.140;38.641;39;51.108;639;948;7.465;32;0;22.446;10.837;1.571;9.619;48;1.583; 3.684.399 
septiembre-18;99;7.825;10.883;944;2.196;92.551;1.568;63.396;179.237;240;3.292;3.020;74;4;38.765;1.600;41.046;8.640;12.829;6.739;25.570;1.992;3.458;1.323;1.237;348;2.145.632;7.812;14.486;31.474;4.378;7.759;40.040;13.647;3.127;0;4;34.968;126.095;8.926;5.763;4.365;910;3.729;27;37;70;21.078;4.871;0;0;1.703;207;4.536;865;842;33;1.554;3.217;5.411;13.176;21.109;4.225;2.759;390;31;9;4.564;8.085;14.723;133.082;61.994;19.096;17.434;0;28.169;462;103;10;145;4.521;1.918;32.661;37.364;11;62.975;4.484;301;7.990;33;172;227;9.697;1.238;12.184;18;1.040; 3.512.842 
octubre-18;5.215;9.492;10.951;923;2.843;102.399;916;63.699;194.640;8;4.053;1.358;271;60;47.313;1.190;56.862;9.744;13.170;7.964;32.511;4.039;3.815;2.102;1.550;43;2.270.315;9.816;12.941;30.669;4.852;8.250;44.275;14.666;2.616;22;53;45.129;126.723;10.670;7.309;4.899;189;5.277;19;69;190;25.069;4.841;1;0;2.058;790;5.492;1.021;1.122;125;2.318;2.838;6.256;16.941;25.928;4.180;3.341;574;26;8;4.973;7.988;16.123;153.199;59.420;18.075;19.893;17;22.929;838;1;13;160;4.854;3.276;38.329;43.464;115;50.627;5.483;594;8.424;115;259;2.166;9.624;2.461;14.721;371;1.142; 3.768.666 
noviembre-18;1.182;3.381;9.289;2.133;3.703;100.623;1.627;75.544;191.052;549;6.105;3.126;111;41;26.701;1.669;57.482;8.251;11.929;7.987;25.679;4.267;3.584;1.040;2.268;355;1.973.431;10.255;10.984;34.125;16.437;7.715;36.668;15.174;4.443;24;20;26.151;135.909;7.611;4.603;6.225;515;3.415;54;37;195;24.092;3.262;0;7;2.397;376;5.404;1.103;674;205;1.858;2.819;5.379;13.968;25.711;5.188;5.029;522;16;1;3.756;7.593;12.135;144.945;19.521;11.293;17.474;1;21.416;60;12;10;68;5.032;2.566;41.087;37.291;68;42.166;1.716;349;7.294;14;0;867;11.882;1.983;9.735;443;1.050; 3.343.509 
diciembre-18;4.510;4.122;12.416;1.946;2.268;97.943;2.781;71.546;216.343;50;2.509;2.097;18;17;32.949;1.844;39.329;8.358;11.934;7.259;29.177;2.848;5.194;2.017;1.689;14.601;1.966.759;5.996;9.856;25.628;10.593;7.715;36.795;14.090;4.645;160;28;25.035;105.117;7.292;4.161;4.771;505;3.883;10;26;10;19.960;3.937;6;0;1.586;457;5.079;862;928;97;1.300;3.026;4.480;15.620;25.609;3.396;3.223;295;58;5;4.354;9.167;15.361;178.321;52.945;15.286;17.561;21;25.245;273;42;2;164;4.923;3.336;38.748;44.193;86;65.021;1.581;71;8.544;348;4;54;10.066;2.229;9.662;648;803; 3.407.819 
enero-19;2.716;4.441;9.203;1.653;3.521;101.820;2.701;109.589;260.699;73;1.638;3.940;63;13;45.993;1.857;40.205;6.297;7.883;6.162;20.175;2.113;2.716;2.109;1.320;811;1.615.648;9.872;9.221;35.486;10.025;6.184;31.156;12.170;3.321;0;0;34.213;117.959;4.172;4.700;4.087;324;2.592;12;53;99;24.450;3.653;6;0;1.346;305;4.945;1.091;504;58;1.292;3.125;3.082;14.372;18.984;8.401;2.273;349;13;11;2.825;6.597;16.044;128.747;69.062;15.009;13.183;56;22.137;239;0;10;0;3.323;2.528;36.138;38.449;16;52.874;715;5;5.978;58;2;0;10.304;1.222;10.168;262;896; 3.066.110 
febrero-19;419;4.080;7.908;543;2.617;159.517;2.592;94.575;221.412;98;4.994;5.206;30;21;49.347;455;35.063;7.986;10.713;6.693;26.538;3.300;4.044;5.788;2.221;133;1.724.780;7.171;12.212;26.388;10.113;7.859;38.971;15.153;3.322;0;32;24.765;150.376;6.203;4.920;4.618;498;4.361;34;17;9;25.252;3.983;0;3;1.736;630;5.998;892;1.756;40;1.162;2.540;5.586;11.881;19.990;4.895;1.895;440;12;8;3.681;6.626;12.814;142.045;3.973;10.619;13.741;19;24.478;380;62;10;153;4.680;1.993;34.386;32.686;152;56.164;2.987;1.793;6.978;48;6;12.572;9.544;1.712;9.959;782;1.238; 3.183.071 
marzo-19;2.820;10.215;6.907;587;3.469;152.038;2.195;95.459;193.808;124;5.164;2.207;163;31;48.795;3.172;35.357;9.074;9.982;7.003;24.260;2.807;4.134;3.417;1.729;53;1.915.447;5.996;9.732;24.547;4.624;7.728;40.950;14.512;4.998;0;19;31.912;93.940;6.358;4.112;5.742;259;4.020;17;142;60;22.537;3.632;0;0;1.483;489;6.068;860;862;34;1.597;2.052;5.113;14.471;22.701;5.108;2.171;388;30;1;3.661;7.061;10.090;166.904;60.836;17.109;17.834;1;23.756;220;43;0;128;4.220;1.942;31.477;36.569;16;36.736;3.515;54;7.422;122;103;6;10.337;1.854;12.120;54;980; 3.344.850 
abril-19;5.281;8.129;12.383;635;2.427;107.992;2.064;127.746;186.053;2.095;3.433;2.148;29;36;52.217;1.564;46.960;7.040;10.441;8.373;27.674;2.374;3.188;3.754;1.516;13.070;2.305.057;8.633;8.259;29.922;7.918;9.026;44.215;15.509;4.192;0;23;37.572;129.741;8.487;5.264;5.994;553;4.773;29;91;75;20.619;5.559;3;0;1.733;263;6.393;1.485;769;45;1.313;3.445;5.692;14.495;26.827;5.828;3.010;625;41;26;4.303;6.851;12.533;145.449;64.831;16.422;14.838;1;36.888;1.731;11;21;141;4.864;3.351;29.059;44.370;26;77.434;748;2.506;9.229;81;3;3.484;9.267;1.167;9.187;1.135;760; 3.862.819 
mayo-19;189;4.204;13.298;1.016;4.077;182.187;2.388;142.065;143.552;13;9.898;4.424;388;91;72.307;1.277;34.491;9.991;10.726;8.364;26.367;3.486;4.374;9.509;1.203;422;2.200.760;10.167;12.920;29.126;7.697;8.208;43.582;13.262;2.801;0;58;39.941;141.614;7.882;5.363;6.563;431;5.281;47;50;14;30.370;4.057;22;0;2.273;533;5.878;824;1.532;52;1.300;2.834;6.118;13.773;23.593;4.976;3.421;617;37;5;4.113;7.348;14.237;136.905;12.502;21.081;19.714;0;27.880;477;44;8;48;5.664;3.051;32.864;42.534;6;53.515;3.024;107;9.090;85;115;23;9.197;2.324;11.624;1.525;944; 3.748.342 
junio-19;764;5.983;7.140;729;1.621;134.216;2.222;73.138;147.797;22;4.575;2.120;29;87;44.458;665;26.748;8.913;11.391;8.650;26.100;3.597;4.264;4.110;922;9.638;1.817.293;9.016;10.319;28.548;3.127;7.740;37.391;12.122;5.278;0;23;44.244;104.238;6.337;3.359;5.122;318;4.518;25;27;33;24.887;3.856;0;0;1.239;404;4.464;980;885;98;1.174;2.629;5.186;12.383;21.197;3.806;2.511;466;22;5;3.915;5.583;8.838;114.324;29.939;16.907;15.933;3;26.370;289;77;3;140;4.211;1.707;28.603;34.071;11;56.767;2.074;96;6.631;60;3;0;8.525;2.270;12.900;203;736; 3.096.363 
julio-19;363;7.945;12.725;780;4.487;108.351;2.295;80.057;205.011;17;6.577;4.445;107;52;39.317;262;40.959;9.923;12.591;8.551;31.639;4.318;3.015;5.861;1.167;11.755;1.744.233;9.655;8.157;32.801;3.793;9.001;41.372;15.076;3.868;3;12;54.242;134.880;7.553;3.706;5.820;422;3.942;4;39;13;23.455;3.779;4;8;1.561;373;5.517;903;1.368;81;1.388;2.642;4.473;13.901;24.129;6.104;2.987;469;17;2;3.968;6.155;12.737;148.682;43.110;17.762;16.344;2;25.835;189;48;14;70;3.914;2.578;32.008;36.189;101;59.139;37.842;68;6.867;255;11;0;12.980;1.833;10.201;905;1.699; 3.255.830 
agosto-19;11.854;6.174;10.090;814;2.584;128.067;1.549;94.907;218.999;404;7.615;2.482;55;75;38.423;2.893;40.605;9.717;12.629;10.124;29.292;2.628;2.823;3.360;1.251;1.091;1.704.014;8.139;14.055;33.410;8.136;7.584;41.218;13.733;4.014;0;0;32.309;113.397;8.674;3.813;5.988;673;4.685;26;48;54;27.882;6.140;0;0;1.537;374;5.523;818;1.469;83;1.543;2.239;4.774;12.454;23.540;4.195;3.087;511;29;5;4.119;7.566;10.663;195.241;75.912;17.247;14.117;1;26.222;436;7;0;118;4.987;2.306;29.056;43.379;9;49.390;3.673;248;8.503;48;1;1.852;10.304;2.398;14.059;56;1.663; 3.264.261 
septiembre-19;169;5.954;8.582;1.053;4.064;94.179;1.602;74.630;167.456;9;7.063;3.128;138;17;32.763;1.076;47.657;9.819;14.441;9.090;28.118;2.159;2.636;2.214;1.109;622;1.616.733;7.381;8.289;28.696;3.604;7.680;43.026;13.614;3.257;0;150;54.395;132.118;7.266;4.255;5.647;410;3.276;36;15;33;20.956;3.690;0;0;1.381;164;6.109;643;1.299;28;1.625;3.172;5.310;13.647;22.573;5.067;2.792;402;84;10;3.825;7.306;9.725;193.313;32.863;13.477;15.174;1;33.171;596;53;4;80;4.768;2.528;39.384;49.626;168;75.073;809;1.100;10.528;90;99;1.202;10.511;1.460;10.485;55;1.294; 3.067.349 
octubre-19;15.490;7.117;10.545;611;3.100;104.041;1.370;96.976;195.327;112;6.311;2.032;34;21;37.695;1.799;61.113;9.910;12.144;8.219;28.952;4.169;2.654;2.191;1.258;9.281;1.712.817;8.415;6.012;32.135;3.644;9.808;43.889;12.305;3.674;0;59;46.277;133.857;7.442;4.435;5.298;442;3.890;56;40;71;21.237;5.756;0;0;1.761;429;6.545;802;842;88;1.347;1.786;4.802;15.713;26.628;6.157;3.027;610;16;2;5.010;7.428;14.420;170.332;107.000;22.294;12.924;139;42.855;159;23;1;226;6.999;2.751;47.439;41.324;306;47.001;2.661;856;11.173;132;129;711;12.964;1.858;11.769;56;970; 3.326.497 
noviembre-19;5.766;6.104;13.721;1.421;2.997;121.441;2.104;83.430;193.953;1.067;9.915;2.585;450;15;28.409;1.695;43.012;6.977;13.328;8.631;26.994;3.366;2.810;1.963;1.299;1.446;1.526.201;7.221;6.700;27.089;2.781;8.202;35.119;12.284;3.690;17;0;39.587;112.234;7.888;3.666;4.636;1.052;4.034;8;34;12;22.234;3.917;0;11;2.532;169;4.982;935;467;120;1.255;2.585;5.511;13.012;25.220;4.174;2.741;628;19;8;4.246;7.365;9.702;168.607;16.552;17.095;16.700;1;31.561;598;48;0;83;12.788;1.874;33.741;38.425;54;48.713;782;12.203;8.695;66;150;10.327;11.245;1.941;11.075;521;597; 2.943.625 
diciembre-19;14.721;10.226;19.953;998;3.610;101.788;2.391;85.915;242.375;111;3.106;3.649;228;86;35.067;2.407;32.466;10.072;11.263;8.382;26.559;3.606;2.442;1.840;998;3.287;1.748.622;7.328;8.104;31.565;3.128;7.610;42.166;15.383;4.121;74;188;37.394;107.472;6.041;3.392;4.000;1.032;2.504;5;26;251;18.842;3.505;0;16;1.372;408;4.303;826;707;63;1.383;2.749;4.408;14.685;25.253;4.118;3.396;657;6;2;3.489;8.195;10.148;251.290;88.353;15.500;13.831;3;31.033;244;20;8;123;5.088;2.974;39.183;37.645;166;43.921;2.601;385;10.195;181;34;1.101;7.920;1.391;9.453;181;742; 3.330.051 
enero-20;6.123;7.236;11.586;680;2.954;98.100;2.331;143.866;249.836;964;2.633;3.538;1.299;19;38.749;2.188;40.663;8.593;10.371;7.295;26.190;3.066;2.913;939;1.115;13.152;2.043.777;8.156;6.790;29.049;2.803;7.081;34.016;11.667;4.932;47;7;32.286;100.590;8.136;1.971;3.227;401;3.889;12;31;11;17.665;2.996;0;0;1.383;65;3.482;636;468;29;819;2.273;3.958;12.351;14.497;4.885;1.619;218;15;0;3.593;6.115;14.220;116.520;43.552;20.879;15.278;17;20.061;677;25;9;118;3.261;1.947;28.481;34.736;27;28.660;1.386;29;6.846;79;0;52;8.875;1.673;8.823;266;622; 3.419.466 
febrero-20;7.432;9.252;9.498;797;2.423;180.000;1.954;101.525;215.606;16;6.125;2.456;32;33;42.627;1.136;35.424;8.578;11.518;9.078;25.902;1.551;2.650;1.858;1.432;1.682;1.483.146;7.681;6.487;23.261;2.773;6.845;38.373;12.773;3.401;0;31;33.745;116.884;7.590;3.810;4.333;542;4.564;2;50;154;19.459;3.605;0;0;1.132;123;4.089;785;500;36;1.256;2.925;4.090;13.398;21.135;8.245;2.158;460;167;10;3.476;5.147;9.791;191.258;4.711;12.461;14.635;64;24.251;742;56;13;125;3.852;1.876;34.906;43.113;28;37.512;1.238;123;8.400;53;130;686;11.080;1.331;10.428;980;556; 2.943.626 
marzo-20;18.810;9.673;5.698;843;3.408;154.803;2.703;99.170;170.322;792;4.972;2.866;66;41;51.136;1.633;43.779;10.807;11.367;8.291;28.675;1.786;3.114;940;1.390;2.568;950.857;7.400;10.274;25.862;3.379;8.777;38.702;14.496;4.735;0;33;31.129;115.479;7.466;3.443;3.860;248;4.084;6;26;122;17.932;3.279;0;0;1.228;25;4.826;1.438;774;33;1.209;2.660;4.238;10.504;20.002;9.531;2.109;401;2;5;3.175;6.589;11.037;203.219;54.277;18.793;12.821;7;23.986;563;48;0;144;4.277;2.338;30.463;40.495;28;39.027;7.927;731;6.510;53;220;92;11.034;1.357;8.671;361;570; 2.439.036 
abril-20;7.637;11.334;10.272;1.034;2.567;107.590;1.816;90.542;157.384;9;8.168;1.872;363;44;59.569;3.614;34.592;8.175;12.456;6.678;33.625;2.408;3.413;1.216;844;2.275;701.774;7.591;8.070;29.251;3.000;4.836;24.231;12.748;5.925;0;4;25.015;116.495;2.639;1.112;1.500;45;3.989;0;6;33;13.464;736;0;0;26;24;2.406;165;341;10;338;1.197;245;2.784;4.544;5.441;1.262;198;10;4;910;2.785;8.370;125.274;44.388;4.537;10.574;0;21.767;358;2;0;24;2.110;692;14.530;17.970;0;25.842;1.556;9;7.106;23;0;5.078;4.081;2.214;11.851;931;301; 1.864.239 
mayo-20;12.423;8.739;7.761;1.420;2.295;146.473;1.827;101.953;141.864;1.614;4.326;2.785;691;18;77.607;2.405;31.593;9.986;13.663;6.915;30.330;1.384;2.927;804;626;11.741;928.405;4.829;7.867;29.398;3.145;4.637;27.472;18.133;3.789;0;0;38.476;84.818;3.401;838;1.837;130;1.894;8;17;1.065;22.432;878;0;0;257;24;2.300;897;902;10;441;1.897;634;5.047;5.391;9.293;624;289;18;1;1.342;1.692;11.179;225.502;32.567;5.560;5.754;12;27.796;71;2;0;29;2.425;1.126;14.249;27.942;219;4.635;1.733;166;6.823;62;30;266;4.788;116;9.080;136;204; 2.221.172 
junio-20;20.679;6.373;9.268;1.212;3.162;100.946;1.537;95.217;194.806;752;8.027;3.119;221;27;73.167;1.548;28.866;5.286;13.302;6.843;31.289;2.410;2.736;2.601;949;2.226;921.344;6.378;6.824;32.997;3.110;5.712;29.742;13.070;4.845;0;57;33.507;78.733;5.961;1.383;2.916;356;1.915;0;9;563;21.126;2.068;0;0;210;69;2.869;499;556;40;645;2.576;1.165;7.819;13.129;8.040;908;706;1;8;2.632;3.452;8.694;247.569;35.879;7.389;8.459;4;27.370;499;0;0;0;3.504;1.726;21.462;41.720;39;23.561;1.110;84;6.716;557;0;65;8.234;310;9.716;2;302; 2.289.482 
julio-20;3.463;8.003;13.227;1.060;2.792;107.333;1.722;91.829;270.277;599;10.610;2.402;1.080;55;46.344;4.647;44.149;8.982;16.069;9.458;35.858;2.772;3.143;2.262;1.727;22.935;936.560;5.838;7.523;32.301;5.843;7.270;34.179;16.649;3.996;1;5;46.944;113.002;8.842;1.146;3.604;532;2.857;15;58;194;24.338;2.412;0;0;387;68;3.169;784;1.022;66;616;2.642;3.010;9.087;15.820;9.579;1.438;508;14;10;3.399;5.038;11.581;291.203;32.654;11.629;16.588;1;28.381;573;24;17;158;5.202;2.301;24.558;39.518;6;36.714;1.927;93;7.994;111;7;29;6.909;1.199;8.519;0;532; 2.551.988 
agosto-20;19.308;9.070;9.065;1.397;2.587;93.201;1.674;78.974;201.787;179;7.177;1.710;727;15;48.287;3.630;42.992;11.808;13.359;8.617;33.038;1.566;2.492;691;1.227;2.148;1.103.433;6.260;8.736;33.824;5.150;7.010;35.480;17.598;3.769;0;13;33.612;106.563;7.941;2.017;3.559;541;3.628;0;26;298;17.781;1.650;0;0;181;52;4.525;1.329;1.022;150;887;2.471;3.824;12.570;18.453;9.572;1.444;221;40;1;3.641;7.269;10.089;287.293;44.967;8.721;9.598;6;24.347;442;20;0;25;4.499;2.266;30.673;43.713;4;24.715;1.612;206;7.135;121;5;0;9.496;1.115;9.342;148;942; 2.584.767 
septiembre-20;5.328;12.128;14.334;1.196;3.292;108.949;1.731;86.822;217.897;14;8.095;2.130;115;15;34.312;3.445;53.439;9.204;15.094;9.229;37.044;4.122;2.740;345;1.795;1.743;931.902;5.216;6.636;33.616;4.722;8.034;40.504;15.584;4.936;4;60;46.851;126.821;8.124;3.743;3.901;420;4.126;12;5;125;21.018;2.522;0;3;859;142;3.812;831;1.263;38;903;2.276;4.727;10.446;15.710;8.893;1.852;645;79;5;3.978;6.091;11.971;298.529;38.101;10.915;13.702;14;27.967;1.523;26;10;231;5.876;3.100;39.417;59.469;232;32.213;4.320;185;6.580;96;7;0;10.368;1.230;11.239;669;895; 2.544.874 
octubre-20;20.199;13.384;9.803;1.616;3.410;101.596;2.234;116.055;173.372;4;7.618;4.353;292;30;48.942;2.866;54.238;9.420;11.635;9.073;33.705;2.142;2.439;996;1.393;17.999;969.247;8.979;8.862;32.437;3.975;7.213;39.655;11.075;4.275;0;71;43.602;101.782;8.372;2.893;3.428;221;4.597;13;11;116;22.337;2.336;1;0;559;63;4.543;724;1.340;58;940;2.796;3.692;13.150;20.696;6.001;1.762;489;55;33;4.167;6.194;10.250;378.452;44.892;13.293;16.650;27;29.222;531;48;11;87;5.529;2.340;35.965;56.210;201;24.835;1.619;182;7.856;9;0;2.171;9.373;1.675;11.062;221;671; 2.644.954 
noviembre-20;11.435;12.690;17.128;2.368;3.060;125.965;2.301;105.597;227.636;103;6.560;2.711;211;46;42.343;2.332;46.965;9.477;12.699;8.547;29.580;4.036;2.415;2.495;1.379;415;872.364;8.696;8.844;27.072;3.521;7.750;40.168;13.523;4.593;1;0;32.413;114.106;7.510;3.140;3.890;811;3.896;5;55;155;21.046;2.475;0;0;1.054;133;4.999;709;1.346;110;1.131;2.324;5.529;15.238;23.936;7.598;2.054;518;64;5;4.313;5.863;12.887;298.378;46.652;12.819;12.943;8;34.694;408;28;10;105;5.510;3.250;33.628;54.031;11;39.442;2.227;283;7.849;94;222;5;10.281;1.774;11.161;17;1.201; 2.523.372 
diciembre-20;18.732;18.498;8.689;3.093;2.849;106.378;2.242;172.723;316.676;94;3.793;3.309;1.148;95;35.752;3.147;49.452;9.597;13.658;8.114;37.966;4.735;3.161;2.850;1.855;6.296;1.092.089;8.599;10.802;32.438;5.858;8.455;40.786;14.279;3.862;0;23;45.485;147.539;10.170;3.516;4.899;763;4.619;4;75;192;25.227;2.467;0;0;970;79;3.909;593;1.495;37;1.394;3.094;3.202;16.165;24.210;7.818;2.180;921;19;12;4.594;9.228;15.447;331.767;55.404;13.288;18.563;1;30.644;427;10;2;156;6.295;3.144;49.676;53.110;107;38.938;698;1.044;7.325;110;12;771;10.447;1.935;11.321;388;835; 3.028.837 
enero-21;13.911;12.741;8.186;1.892;3.323;130.252;2.121;104.671;255.455;9;5.723;3.422;178;24;25.450;1.467;32.402;7.130;8.208;7.074;25.895;2.730;2.222;1.065;1.347;1.217;1.178.825;7.958;7.985;22.737;3.456;5.478;28.107;11.350;3.424;0;3;42.421;130.770;6.730;3.127;2.325;215;4.474;0;9;13;19.723;1.631;0;0;1.005;55;3.420;585;712;60;673;2.591;2.465;12.375;15.549;7.110;1.159;574;7;0;3.740;3.626;10.495;191.100;36.933;11.469;20.863;5;29.791;472;34;11;97;3.854;2.989;28.141;35.554;7;13.917;1.108;33;5.990;114;2;21;8.147;1.588;8.527;59;913; 2.606.815 
febrero-21;15.034;20.707;10.782;1.507;3.993;154.415;1.961;93.982;268.000;185;3.272;2.363;271;25;39.288;1.461;39.991;9.210;13.715;9.356;36.236;2.750;3.516;285;1.645;20.083;1.253.967;6.540;9.267;32.804;3.941;9.000;37.132;15.684;5.522;0;32;29.977;159.061;7.635;5.153;3.535;438;4.582;11;62;128;18.175;2.418;0;0;1.019;232;4.045;797;1.235;47;953;2.767;3.562;13.411;19.333;4.692;2.147;613;3;3;5.035;6.421;12.480;261.145;31.513;13.654;16.421;1;34.816;411;34;3;63;5.585;2.996;33.555;43.486;61;20.877;2.183;124;7.416;135;0;0;12.416;2.550;12.099;611;760; 2.940.807 
marzo-21;29.470;20.817;8.220;2.809;3.755;204.660;2.566;147.979;278.225;1.043;6.403;4.153;1.090;65;72.334;941;54.103;10.682;16.282;10.682;37.895;3.494;4.066;4.503;1.828;21.116;1.342.680;8.193;10.070;30.552;6.126;8.030;43.708;16.178;4.229;0;4;42.014;150.113;8.672;5.097;4.892;504;5.490;2;100;42;24.292;2.377;0;1;1.334;296;5.026;713;1.385;213;1.602;3.083;3.840;16.667;24.652;10.176;2.434;624;46;7;3.998;7.928;13.513;279.537;35.166;18.627;23.952;1;41.516;780;25;10;92;6.980;4.189;37.013;54.884;69;28.652;2.098;814;7.850;215;1;1.204;9.740;2.908;9.027;521;670; 3.326.629 
